"ts","username","platform","ms_played","conn_country","ip_addr_decrypted","user_agent_decrypted","master_metadata_track_name","master_metadata_album_artist_name","master_metadata_album_album_name","spotify_track_uri","episode_name","episode_show_name","spotify_episode_uri","reason_start","reason_end","shuffle","skipped","offline","offline_timestamp","incognito_mode"
"2017-10-13T15:31:16Z","1129081105","iOS 11.0.2 (iPhone7,2)",21989,"CH","178.197.225.79","unknown","The Gangsta, The Killa And The Dope Dealer","Westside Connection","Bow Down","spotify:track:6iGSLWmAj6E4GGnSzLxBJf",null,null,null,"fwdbtn","fwdbtn",true,null,false,1507908653671,false
"2020-09-03T08:59:02Z","1129081105","iOS 13.5.1 (iPhone9,3)",5549,"CH","178.197.226.127","unknown","My Heart Goes Boom - Radio Version 'Reloaded'","French Affair","My Heart Goes Boom 'Reloaded'","spotify:track:3M8Udb8BCORTooCQAjo4R2",null,null,null,"fwdbtn","fwdbtn",true,null,false,1599123536357,false
"2012-12-16T13:55:48Z","1129081105","OS X 10.7.5 [x86 4]",270786,"CH","84.72.36.80","unknown","Poison","Alice Cooper","The Best Of Alice Cooper","spotify:track:39J10NL0mFTAdJbapoo2rC",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2014-11-03T17:33:05Z","1129081105","iOS 8.1 (iPhone5,2)",0,"CH","178.197.236.86","unknown","Tipsy - Club Mix","J-Kwon","This Is The End: Original Motion Picture Soundtrack","spotify:track:3cWK4wkVasqw4SBvH2JAG8",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2016-09-04T13:01:30Z","1129081105","iOS 9.3.2 (iPad4,4)",200724,"CH","85.2.169.245","unknown","Friends Turbo","Scooter","20 Years of Hardcore","spotify:track:2gFstBazrQEW6vgdd3JE9I",null,null,null,"trackdone","trackdone",true,null,true,1,false
"2021-05-11T06:33:53Z","1129081105","iOS 14.5.1 (iPhone13,1)",280693,"CH","178.197.233.225","unknown","Schelle","Beginner","Advanced Chemistry","spotify:track:6ocn2ke4a0vr1KzV9mltE2",null,null,null,"trackdone","trackdone",false,null,false,1620714551163,false
"2016-12-02T08:58:10Z","1129081105","iOS 10.0.2 (iPhone7,2)",133760,"US","69.176.70.106","unknown","Can-Can From Orpheus In The Underworld","Jacques Offenbach","Last Night of the Proms","spotify:track:6kyiWsforDWCq1VBCm4BNZ",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2022-06-24T14:43:11Z","1129081105","iOS 15.4.1 (iPhone13,1)",66687,"CH","178.197.193.53","unknown","Family Affair","Mary J. Blige","No More Drama","spotify:track:3aw9iWUQ3VrPQltgwvN9Xu",null,null,null,"fwdbtn","fwdbtn",false,null,false,1656081724409,false
"2014-07-13T08:50:10Z","1129081105","iOS 7.1.1 (iPhone5,2)",91022,"CH","178.197.236.42","unknown","Milk & Honey","Beatsteaks","Boombox+x","spotify:track:6hNl8mXJep7u5Bip0QgzK9",null,null,null,"fwdbtn","endplay",true,true,false,0,false
"2014-12-10T16:40:24Z","1129081105","iOS 8.1 (iPhone5,2)",174266,"CH","178.197.226.102","unknown","Eure Mädchen","Kraftklub","Mit K","spotify:track:70VyfyHG2QlfvfK8ItBY0m",null,null,null,"fwdbtn","trackdone",true,false,false,0,false
"2019-09-01T01:01:13Z","1129081105","iOS 12.2 (iPad4,4)",228333,"CH","178.192.225.23","unknown","Boomerang","Blümchen","Für immer und ewig","spotify:track:2YsSQIQjeMbqk7RLTQg7u9",null,null,null,"trackdone","trackdone",true,null,false,1567299443885,false
"2017-07-07T16:40:04Z","1129081105","iOS 10.3.2 (iPhone7,2)",557,"CH","178.197.235.200","unknown","Dini Mueter","Ekr","Ich Bin Au Dini Mueter","spotify:track:1icGtjqRMr7geZNZXHivvd",null,null,null,"clickrow","endplay",true,null,false,1499445602601,false
"2015-08-24T15:31:05Z","1129081105","iOS 8.4 (iPhone6,2)",172265,"CH","178.197.233.76","unknown","Epic - Radio Edit","Sandro Silva","Epic","spotify:track:1Uth2mbkuKez1rN98XXGKP",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2022-08-12T11:27:52Z","1129081105","iOS 15.6 (iPhone13,1)",166278,"CH","178.197.205.226","unknown","As I Come Back","Busta Rhymes","Genesis","spotify:track:6Wv50bjSTKXNPFtclT17R8",null,null,null,"playbtn","endplay",true,null,false,1660303505600,false
"2015-08-13T18:04:29Z","1129081105","iOS 8.4 (iPhone6,2)",5387,"CH","178.197.234.255","unknown","Eve Of Destruction","Barry McGuire","Eve Of Destruction","spotify:track:1Zi2ezNOqt9y9irC11xYpN",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2012-09-06T15:14:23Z","1129081105","iOS 5.1.1 (iPhone3,1)",198906,"CH","178.197.233.127","unknown","Stacy's Mom","Fountains Of Wayne","Stacy's Mom","spotify:track:7pdXZ3zwuPpawzP79w9xRZ",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2022-03-10T15:23:23Z","1129081105","iOS 15.3.1 (iPhone13,1)",8917,"CH","178.197.205.151","unknown","Still Waiting","Sum 41","Does This Look Infected?","spotify:track:0jqK7sGTLsHPkQrrcrGuKD",null,null,null,"fwdbtn","logout",true,null,false,1646891541419,false
"2013-01-28T18:36:38Z","1129081105","OS X 10.8.2 [x86 4]",2275,"CH","178.197.234.75","unknown","Burn It Down","AWOLNATION","Megalithic Symphony","spotify:track:5U1ng7hUh7TWXOsNMD2Vf6",null,null,null,"popup","popup",false,true,false,0,false
"2022-05-16T16:31:50Z","1129081105","iOS 15.4.1 (iPhone13,1)",313573,"CH","178.197.197.83","unknown","Killing In The Name","Rage Against The Machine","Rage Against The Machine - XX (20th Anniversary Special Edition)","spotify:track:59WN2psjkt1tyaxjspN8fp",null,null,null,"trackdone","trackdone",false,null,false,1652718278725,false
"2015-05-06T17:24:35Z","1129081105","iOS 8.1.3 (iPhone6,2)",212085,"CH","178.197.235.120","unknown","Hyper Hyper","Scooter","20 Years of Hardcore","spotify:track:4wOzJoVHKsM4ehqalsnEuZ",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2015-01-05T05:46:00Z","1129081105","iOS 8.1.2 (iPhone6,2)",17316,"CH","178.197.228.102","unknown","Jumping All over the World","Scooter","20 Years of Hardcore","spotify:track:5w4u4sSOoQBHSsg80zjGbs",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2018-01-09T10:34:30Z","1129081105","iOS 11.2.1 (iPhone8,1)",207093,"CH","178.197.224.251","unknown","In Too Deep","Sum 41","All Killer, No Filler","spotify:track:68pN2UQYhwQgPy7VrCFKuV",null,null,null,"fwdbtn","trackdone",false,null,false,1515493863895,false
"2014-02-21T17:17:11Z","1129081105","iOS 7.0.4 (iPhone5,2)",4318,"CH","178.197.237.30","unknown","Sweat - Remix","Snoop Dogg","Sweat (Snoop Dogg Vs. David Guetta)","spotify:track:0R7YVi7w41Dr9jU5vblAok",null,null,null,"","fwdbtn",false,true,false,0,false
"2013-10-12T08:50:46Z","1129081105","iOS 7.0.2 (iPhone5,2)",169087,"CH","178.197.236.94","unknown","Carry You Home","James Blunt","All the Lost Souls","spotify:track:1zVBU0PAj7ZUVmVfG2pgQG",null,null,null,"fwdbtn","fwdbtn",false,true,false,0,false
"2015-07-27T17:06:58Z","1129081105","iOS 8.4 (iPhone6,2)",557,"CH","178.197.235.1","unknown","Miami 2 Ibiza","Swedish House Mafia","Miami 2 Ibiza","spotify:track:56QCGK2tyUmlma8k94zLal",null,null,null,"trackdone","endplay",true,true,false,0,false
"2015-02-18T17:49:36Z","1129081105","iOS 8.1.3 (iPhone6,2)",198993,"CH","178.197.232.250","unknown","Panama","Kurdo","Slum Dog Millionaer (Premium Edition)","spotify:track:1Qn5OkgGHFLDvof1pDo0jn",null,null,null,"trackdone","backbtn",false,true,false,0,false
"2014-01-05T11:30:24Z","1129081105","iOS 7.0.4 (iPhone5,2)",234573,"CH","178.197.236.147","unknown","Give It 2 U - Norman Doray & Rob Adans Remix (Radio Edit)","Robin Thicke","Give It 2 U","spotify:track:6sRqGpz2C9G8z1M9xuOJUL",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2022-03-14T05:37:30Z","1129081105","iOS 15.3.1 (iPhone13,1)",228932,"CH","178.197.216.23","unknown","Candle In The Wind - Remastered 2014","Elton John","Goodbye Yellow Brick Road","spotify:track:1L9fzw2pXprOqtemTwtxXF",null,null,null,"trackdone","trackdone",false,null,false,1647236020136,false
"2021-03-19T12:48:39Z","1129081105","iOS 14.4 (iPhone9,3)",331266,"CH","178.197.237.55","unknown","Enter Sandman","Metallica","Metallica","spotify:track:5sICkBXVmaCQk5aISGR3x1",null,null,null,"trackdone","trackdone",true,null,false,1616157786964,false
"2022-03-17T16:04:50Z","1129081105","iOS 15.3.1 (iPhone13,1)",345153,"CH","178.197.217.61","unknown","Some Days Are Diamonds (Some Days Are Stone)","John Denver","Some Days Are Diamonds","spotify:track:2egOALV9p8YIu1Lsu45SpQ",null,null,null,"appload","trackdone",false,null,false,1647532744813,false
"2015-07-20T10:54:32Z","1129081105","iOS 8.4 (iPhone6,2)",216666,"CH","178.197.237.105","unknown","Lollipop (Candyman)","Aqua","Aquarium (Christmas Package)","spotify:track:4aHOST4lULVUnPrAeLxmEB",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2018-07-19T19:13:30Z","1129081105","iOS 11.4 (iPhone8,1)",178266,"CH","178.197.237.43","unknown","Fat Lip","Sum 41","All Killer, No Filler","spotify:track:4KacUpvbA3Mfo05gttTjhN",null,null,null,"clickrow","trackdone",false,null,false,1532027432432,false
"2015-04-30T15:00:02Z","1129081105","iOS 8.1.3 (iPhone6,2)",5074,"CH","178.197.235.9","unknown","Get Low (Workout Fitness Remix) [from the Fast And Furious 7 Movie Soundtrack]","Traxburner","Get Low (Workout Fitness Remix) [from the Fast And Furious 7 Movie Soundtrack]","spotify:track:6bSwdf62T9SzU4nlu9UKHN",null,null,null,"clickrow","endplay",false,true,false,0,false
"2019-08-17T10:51:53Z","1129081105","iOS 12.4 (iPhone8,1)",258506,"CH","178.197.236.207","unknown","Sound of da Police","KRS-One","Return of the Boom Bap","spotify:track:3Y6XWs8xMlCngyIxNOFnsp",null,null,null,"trackdone","trackdone",true,null,false,1566038819347,false
"2018-04-12T16:34:11Z","1129081105","iOS 11.3 (iPhone8,1)",199386,"CH","178.197.228.25","unknown","Prayer Of The Refugee","Rise Against","The Sufferer & The Witness","spotify:track:2GTBnTnkvaNhVg7ADGnVzN",null,null,null,"trackdone","trackdone",false,null,false,1523550650858,false
"2013-02-25T19:35:52Z","1129081105","OS X 10.8.2 [x86 4]",5851,"CH","84.72.132.65","unknown","Sie liebt den DJ","DJ Schlager","Sie hatte nur noch Schuhe an - hieß Joana und kam aus Amsterdam - An Tagen wie diesen will I nur zruck zu Dir zum Oktoberfest (Ich liebe diese Tage denn es ist Ständertime für Männer und Frauen mit Schlager Discofox und Mallorca Party Hits 2012)","spotify:track:6xVECxIzTGDtXPuEgi5UqP",null,null,null,"trackdone","popup",true,true,false,0,false
"2021-06-08T11:34:34Z","1129081105","iOS 14.5.1 (iPhone13,1)",228386,"CH","178.197.227.144","unknown","Lass mich nicht los","Faber","Sei ein Faber im Wind","spotify:track:6bu7Pqp4CydBGAzhZzrULY",null,null,null,"trackdone","trackdone",false,null,false,1623151845422,false
"2017-07-08T13:58:42Z","1129081105","iOS 10.3.2 (iPhone7,2)",8150,"CH","178.193.55.55","unknown","Unfuck The World","Prophets Of Rage","Unfuck The World","spotify:track:6a8w7NzFz63ye6VCk20JKe",null,null,null,"clickrow","endplay",false,null,false,1499522313132,false
"2022-01-24T07:11:59Z","1129081105","iOS 14.8.1 (iPhone13,1)",5162,"CH","178.197.200.255","unknown","Everybody Wants to Rule the World","Weezer","Weezer (Teal Album)","spotify:track:3gEoKDn0uhb9qqLwC16tly",null,null,null,"fwdbtn","fwdbtn",true,null,false,1643008314018,false
"2021-10-09T13:24:07Z","1129081105","iOS 14.6 (iPhone13,1)",2261,"CD","169.159.215.29","unknown","Twinz (feat. Fat Joe)","Big Pun","Capital Punishment (Explicit Version)","spotify:track:0B8drtTSp68pZdkmVrG9ZA",null,null,null,"fwdbtn","fwdbtn",true,null,false,1633785844368,false
"2019-10-05T11:35:28Z","1129081105","iOS 12.4.1 (iPhone9,3)",206739,"FR","80.69.210.151","unknown","Bad Motherfucker","Biting Elbows","Bad Motherfucker","spotify:track:7MtcHoqyYMFue7J8pmXZ8a",null,null,null,"trackdone","trackdone",true,null,true,1570265565283,false
"2021-11-20T15:19:39Z","1129081105","iOS 14.8.1 (iPhone13,1)",2368,"CH","178.197.200.174","unknown","Rusted From the Rain","Billy Talent","Billy Talent III","spotify:track:1VbsSYNXKBpjPvqddk8zjs",null,null,null,"clickrow","endplay",false,null,false,1637421576805,false
"2020-03-28T18:33:54Z","1129081105","iOS 13.3.1 (iPhone9,3)",224493,"CH","83.78.156.20","unknown","It's My Life","Bon Jovi","Crush","spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l",null,null,null,"trackdone","trackdone",false,null,false,1585420209380,false
"2014-04-05T12:24:21Z","1129081105","WebPlayer (websocket RFC6455)",155848,"CH","178.192.98.35","Mozilla%2f5.0%20(Macintosh%3b%20Intel%20Mac%20OS%20X%2010%5f9%5f2)%20AppleWebKit%2f537.74.9%20(KHTML,%20like%20Gecko)%20Version%2f7.0.2%20Safari%2f537.74.9","Pump Up the Jam - Radio Edit","Bodybangers","Pump Up the Jam","spotify:track:4pxxY6xiRyTig33jyBy6CX",null,null,null,"trackdone","fwdbtn",false,false,false,0,false
"2015-09-11T17:31:34Z","1129081105","iOS 8.4.1 (iPhone6,2)",95294,"CH","178.197.234.50","unknown","Artillery","Infected Mushroom","Vicious Delicious","spotify:track:5vyCsPEV8ZR0alLAM0ogIg",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-01-07T15:49:54Z","1129081105","iOS 8.1.2 (iPhone6,2)",3297,"CH","178.197.237.54","unknown","Nessaja","Scooter","20 Years of Hardcore","spotify:track:4kFmRFE9YzjKnUCbXQKnag",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2015-09-05T19:30:26Z","1129081105","OS X 10.10.4 [x86 8]",212085,"CH","178.193.13.83","unknown","Hyper Hyper","Scooter","20 Years of Hardcore","spotify:track:4wOzJoVHKsM4ehqalsnEuZ",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2014-06-04T19:31:33Z","1129081105","iOS 7.1.1 (iPhone5,2)",189729,"CH","178.197.236.50","unknown","Wouldn't It Be Nice - Remastered 2000 / Stereo Mix","The Beach Boys","Pet Sounds","spotify:track:2Gy7qnDwt8Z3MNxqat4CsK",null,null,null,"","",false,true,false,0,false
"2012-11-12T07:58:21Z","1129081105","OS X 10.7.4 [x86 4]",0,"CH","84.72.36.80","unknown","Superman","Eminem","The Eminem Show","spotify:track:5voKHxbIqgBU7fZMX8Lu0T",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2013-12-13T19:32:45Z","1129081105","iOS 7.0.4 (iPhone5,2)",32600,"CH","178.197.225.207","unknown","One - Radio Edit","Swedish House Mafia","One (Your Name)","spotify:track:41KPpw0EZCytxNkmEMJVgr",null,null,null,"trackdone","fwdbtn",true,true,false,0,false
"2015-01-09T13:33:05Z","1129081105","iOS 8.1.2 (iPhone6,2)",196453,"CH","178.197.237.30","unknown","Sweat - Remix","Snoop Dogg","Doggumentary","spotify:track:6h89vMWcUdukHrlEPNHX9f",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2018-11-24T17:35:27Z","1129081105","iOS 12.1 (iPhone8,1)",6594,"CH","178.197.236.73","unknown","Don't Hate the Player","Looptroop Rockers","The Struggle Continues","spotify:track:4X6q8SE00pQH8r5HawfUQq",null,null,null,"fwdbtn","fwdbtn",true,null,false,1543080917403,false
"2014-06-20T14:46:06Z","1129081105","iOS 7.1.1 (iPhone5,2)",1819,"CH","178.197.236.232","unknown","Fat Girl","Steel Panther","Feel The Steel","spotify:track:4vjytX1akszNNujizRqT4X",null,null,null,"backbtn","fwdbtn",false,true,false,0,false
"2019-02-11T18:29:59Z","1129081105","iOS 12.1.2 (iPhone8,1)",255546,"CH","178.197.227.157","unknown","X","Xzibit","The Greatest","spotify:track:16LnNR25rqcvQVNv5UEQ7g",null,null,null,"fwdbtn","trackdone",true,null,false,1549909543869,false
"2015-07-29T17:38:29Z","1129081105","iOS 8.4 (iPhone6,2)",214999,"CH","178.197.224.71","unknown","Do You Want To","Franz Ferdinand","You Could Have It So Much Better","spotify:track:1IGkKaoHZLodoscIoHVia0",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2019-08-31T19:07:06Z","1129081105","iOS 12.2 (iPad4,4)",228333,"CH","178.192.225.23","unknown","Boomerang","Blümchen","Für immer und ewig","spotify:track:2YsSQIQjeMbqk7RLTQg7u9",null,null,null,"trackdone","trackdone",true,null,false,1567278196820,false
"2020-02-21T08:37:27Z","1129081105","iOS 13.3.1 (iPhone9,3)",249560,"CH","178.197.233.253","unknown","Fast Lane","Bad Meets Evil","Hell: The Sequel","spotify:track:2c5Isyd07hWsl7AQia2Dig",null,null,null,"clickrow","trackdone",true,null,false,1582273997798,false
"2021-12-27T11:40:34Z","1129081105","iOS 14.8.1 (iPhone13,1)",746,"CD","102.223.209.3","unknown","Icky Thump","The White Stripes","Icky Thump","spotify:track:2LMq1O0NiqGhPOlXo3McYQ",null,null,null,"backbtn","backbtn",true,null,false,1640605232730,false
"2014-11-07T14:31:36Z","1129081105","iOS 8.1 (iPhone5,2)",138600,"CH","178.197.236.240","unknown","I Fought the Law","The Bobby Fuller Four","Never To Be Forgotten - The Mustang Years","spotify:track:2XOpZ2wkHPA2vxKO0FgdBg",null,null,null,"trackdone","trackdone",true,false,false,0,false
"2012-11-11T17:28:31Z","1129081105","OS X 10.7.4 [x86 4]",350156,"CH","84.72.36.80","unknown","Poison","Alice Cooper","The Best Of Alice Cooper","spotify:track:39J10NL0mFTAdJbapoo2rC",null,null,null,"popup","trackdone",false,false,false,0,false
"2014-07-01T13:24:40Z","1129081105","iOS 7.1.1 (iPhone5,2)",1811,"CH","178.197.236.224","unknown","Eyes Of A Panther","Steel Panther","Feel The Steel","spotify:track:20A08NCQknognYF4i9EyGu",null,null,null,"backbtn","backbtn",false,true,false,0,false
"2015-08-25T15:46:37Z","1129081105","iOS 8.4 (iPhone6,2)",4133,"CH","178.197.224.217","unknown","All You Never Say","Birdy","Fire Within","spotify:track:0w5SgyREugpORKlnWm27fv",null,null,null,"fwdbtn","fwdbtn",true,true,false,0,false
"2019-08-23T13:18:23Z","1129081105","iOS 12.4 (iPhone8,1)",189375,"CH","178.197.233.234","unknown","Call Me A Spaceman - Radio Edit","Hardwell","Call Me A Spaceman","spotify:track:1UPyhGntpIx9jGJ5UVtKVS",null,null,null,"trackdone","trackdone",false,null,false,1566566113173,false
"2019-01-29T15:29:12Z","1129081105","iOS 12.1.2 (iPhone8,1)",1493,"CH","178.197.228.39","unknown","Super OG (Intro)","Ice Cube","Everythangs Corrupt","spotify:track:1QA6Psfem2KiDPTYMwEePp",null,null,null,"appload","logout",false,null,true,1548702919219,false
"2016-10-22T17:44:21Z","1129081105","iOS 10.0.2 (iPhone7,2)",226893,"CH","178.197.226.93","unknown","Zwei Dosen Sprite","Kraftklub","In Schwarz","spotify:track:1JvfKaaVCSvlhxmNwKRM4w",null,null,null,"trackdone","trackdone",false,null,false,0,false
"2015-05-17T13:35:05Z","1129081105","iOS 8.3 (iPhone6,2)",216120,"CH","178.197.225.71","unknown","Chandelier","Sia","1000 Forms Of Fear","spotify:track:4VrWlk8IQxevMvERoX08iC",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2014-05-24T18:53:16Z","1129081105","iOS 7.1.1 (iPhone5,2)",151306,"CH","178.197.236.29","unknown","Elenore","The Turtles","The Turtles Present The Battle of the Bands","spotify:track:4DWFSrNnZXow1aB96gByho",null,null,null,"trackdone","trackdone",false,false,false,0,false
"2019-03-02T06:46:24Z","1129081105","iOS 12.1.4 (iPhone8,1)",4876,"CH","178.197.234.238","unknown","Love Illumination","Franz Ferdinand","Right Thoughts, Right Words, Right Action","spotify:track:06Qha323s06okpZ4LmMX7P",null,null,null,"fwdbtn","fwdbtn",true,null,false,1551509180179,false
"2019-06-04T13:13:26Z","1129081105","iOS 12.2 (iPhone8,1)",199200,"CH","178.197.229.28","unknown","Fallen Leaves","Billy Talent","Billy Talent II","spotify:track:3jUTjCISntIUFL8jnAjzgc",null,null,null,"trackdone","trackdone",false,null,false,1559653806857,false
"2019-03-13T19:17:14Z","1129081105","iOS 12.1.4 (iPhone8,1)",33517,"CH","178.197.232.199","unknown","Haterz","Afu-Ra","Body of the Life Force 'pt. 2'","spotify:track:2PKgyVfM2vGQPL6hwIL6R8",null,null,null,"clickrow","endplay",false,null,false,1552504601102,false
"2015-05-13T15:22:31Z","1129081105","iOS 8.1.3 (iPhone6,2)",313573,"CH","178.197.235.253","unknown","Killing In The Name","Rage Against The Machine","Rage Against The Machine - XX (20th Anniversary Special Edition)","spotify:track:59WN2psjkt1tyaxjspN8fp",null,null,null,"clickrow","trackdone",true,false,false,0,false
"2017-01-18T07:31:23Z","1129081105","iOS 10.2 (iPhone7,2)",231626,"AL","178.132.216.73","unknown","Runaway","Bon Jovi","Bon Jovi Greatest Hits - The Ultimate Collection","spotify:track:2NhrdplfGpqU2F4vIKR4Hv",null,null,null,"clickrow","trackdone",true,null,true,1484637059044,false
"2017-03-14T06:41:34Z","1129081105","iOS 10.2.1 (iPhone7,2)",169506,"CH","178.197.226.132","unknown","Motherlover","The Lonely Island","Turtleneck & Chain","spotify:track:1MGjGzUE1tBc04RTDiySW0",null,null,null,"trackdone","trackdone",false,null,false,1489473523619,false
"2019-08-23T12:28:49Z","1129081105","iOS 12.4 (iPhone8,1)",225360,"CH","178.197.233.234","unknown","Coming Off","Busta Rhymes","Coming Off","spotify:track:2vI5BiHgJjwfs95m4l3PXf",null,null,null,"trackdone","trackdone",false,null,false,1566563103205,false
"2021-04-10T11:18:05Z","1129081105","iOS 14.4.2 (iPhone9,3)",211186,"CH","178.197.235.180","unknown","C'est beau la bourgeoisie - Radio Edit","Discobitch","C'est beau la bourgeoisie","spotify:track:22OZbdiOvRdocdyafcGAgI",null,null,null,"trackdone","trackdone",false,null,false,1618053273127,false
"2015-06-04T20:21:10Z","1129081105","OS X 10.10.3 [x86 8]",219213,"CH","188.61.101.146","unknown","Selber machen lassen - Bonus Track","Deichkind","Niveau Weshalb Warum","spotify:track:0Z5usJ8uFDyghGMBlQSafX",null,null,null,"fwdbtn","trackdone",false,false,false,0,false
